Pedidos Ingresados,Proporcion Llamadas Perdidas,Proporcion Pedidos Tardíos,Proporcion Tardíos Normal,Proporcion Tardíos Premium,Tiempo Medio para Procesar un Pedido (min),Tiempo Medio para Procesar un Pedido Normal (min),Tiempo Medio para Procesar un Pedido Premium (min),Utilidad
907,0.008743169398907104,0.020948180815876516,0.02442159383033419,0.0,29.015011642748807,29.149310375116002,28.205054946766808,4930900.0
887,0.011148272017837236,0.019165727170236752,0.022397891963109356,0.0,28.809714595909163,29.11405416765958,27.005076041545323,4623900.0
924,0.014925373134328358,0.010822510822510822,0.012578616352201259,0.0,30.45718609609101,30.78460059760101,28.43939905190146,5172600.0
911,0.017259978425026967,0.07354555433589462,0.08395989974937343,0.0,32.3174807259474,33.0331910189941,27.26317263876799,3596500.0
898,0.014270032930845226,0.14587973273942093,0.17101827676240208,0.0,38.86851120807934,40.781012408676105,27.77020878643454,2211100.0
921,0.01812366737739872,0.11834961997828447,0.13885350318471337,0.0,34.213616555186185,35.252517759642295,28.21701769122998,2836100.0
936,0.01680672268907563,0.0811965811965812,0.09417596034696406,0.0,32.472433179421394,33.14825839716878,28.244596352118,3746300.0
934,0.014767932489451477,0.0021413276231263384,0.0025348542458808617,0.0,28.23150718029118,28.33510519581307,27.667791082037624,5563900.0
918,0.013963480128893663,0.013071895424836602,0.01540436456996149,0.0,29.93144324258318,30.19772753950566,28.439101751197494,4824900.0
879,0.009019165727170236,0.03754266211604096,0.04532967032967033,0.0,31.26703847137185,31.945460660842954,27.996234802928374,4179100.0
900,0.01639344262295082,0.052222222222222225,0.061923583662714096,0.0,31.355998875369846,32.00095623843539,27.884207112485097,4265900.0
903,0.009868421052631578,0.08305647840531562,0.09664948453608248,0.0,32.39215806312291,33.0824106857677,28.1745514869626,3418700.0
955,0.019507186858316223,0.05235602094240838,0.06218905472636816,0.0,32.33828268198673,33.06025043512983,28.494162989754614,4393900.0
941,0.017745302713987474,0.0010626992561105207,0.0012376237623762376,0.0,30.048554323254027,30.325795885148843,28.36425972166748,5868500.0
918,0.01818181818181818,0.1568627450980392,0.1877444589308996,0.0,38.79266317079773,40.805394525379675,28.569054237258968,2457400.0
976,0.016129032258064516,0.16495901639344263,0.1953883495145631,0.0,41.792379923203,44.22763781993769,28.590718693536008,2512900.0
936,0.012658227848101266,0.0,0.0,0.0,28.046603946572116,28.199849545111615,27.25617928042102,5677700.0
889,0.012222222222222223,0.014623172103487065,0.017287234042553192,0.0,28.589500365560795,28.655884147115312,28.22511639673602,4559300.0
916,0.01611170784103115,0.017467248908296942,0.020618556701030927,0.0,30.61906944460762,31.092405007034227,27.995438041443,5238200.0
953,0.01752577319587629,0.06715634837355719,0.07894736842105263,0.0064516129032258064,34.028388089184986,34.94443107820665,29.312244184415412,4427200.0
963,0.008238928939237899,0.09034267912772585,0.10609756097560975,0.0,34.46775793505661,35.313535843986905,29.617842653078657,3813700.0
972,0.012195121951219513,0.10493827160493827,0.12623762376237624,0.0,41.920951155667815,44.38911292008258,29.76073953586824,3691100.0
901,0.010976948408342482,0.00776914539400666,0.009150326797385621,0.0,30.433333109336818,30.8282111743042,28.212143993895282,5253200.0
913,0.021436227224008574,0.04600219058050383,0.05384615384615385,0.0,30.850797205976217,31.309532713043172,28.160468668290328,4254400.0
946,0.015608740894901144,0.016913319238900635,0.019851116625310174,0.0,29.711098072981088,30.078066028669593,27.5984111280887,5337600.0
900,0.017467248908296942,0.011111111111111112,0.013003901170351105,0.0,29.75103737763078,30.09749644934069,27.717243284921448,4988100.0
889,0.011123470522803115,0.02699662542182227,0.03162055335968379,0.0,30.235143215418557,30.628334153259757,27.939513047561082,4515400.0
847,0.015116279069767442,0.009445100354191263,0.011065006915629323,0.0,28.897997172019643,29.073733114935738,27.873343246791123,4332100.0
881,0.013437849944008958,0.1362088535754824,0.1610738255033557,0.0,36.607580570265704,38.076376172202174,28.561604662599002,2646000.0
913,0.01933404940923738,0.16100766703176342,0.19090909090909092,0.0,40.94189266776149,43.238883013006024,28.57348311644484,2688900.0
852,0.016166281755196306,0.004694835680751174,0.005471956224350205,0.0,27.6746384904621,27.571817698062805,28.295812037932254,4330500.0
938,0.011591148577449948,0.10341151385927505,0.12004950495049505,0.0,34.50602526327635,35.505367499329296,28.294728903808792,3600300.0
882,0.017817371937639197,0.005668934240362812,0.00648508430609598,0.0,28.800523494740332,28.99320004311956,27.46220260464676,4592600.0
890,0.013303769401330377,0.0033707865168539327,0.00398406374501992,0.0,27.822510769892066,27.832471958841193,27.767760585376035,4740400.0
922,0.011789924973204717,0.0911062906724512,0.10353535353535354,0.015384615384615385,34.63844918530318,35.62722678623447,28.614511801167964,3609400.0
897,0.013201320132013201,0.0802675585284281,0.09067357512953368,0.016,32.29635510074649,32.91191890665297,28.494633035468038,3438800.0
893,0.013259668508287293,0.04591265397536394,0.05481283422459893,0.0,31.08166945671807,31.64809659658882,28.159686693798616,4410700.0
887,0.018805309734513276,0.043968432919954906,0.052702702702702706,0.0,30.75720263166186,31.337339398292936,27.836786255423785,3763600.0
927,0.012779552715654952,0.08845738942826321,0.1028858218318695,0.0,35.63529359556583,36.81081897620552,28.42841876195173,3734500.0
940,0.017763845350052248,0.035106382978723406,0.04064039408866995,0.0,31.47830457844141,32.157348564762835,27.17061929021488,4598000.0
933,0.01685985247629083,0.055734190782422297,0.06423173803526448,0.007194244604316547,31.146731331224537,31.517955910557717,29.02621107229975,4356000.0
896,0.005549389567147614,0.04575892857142857,0.05283505154639175,0.0,31.212273835369267,31.68543891865477,28.152472963456333,3985800.0
897,0.017524644030668127,0.05351170568561873,0.06217616580310881,0.0,31.48913263048656,32.08467223953079,27.811080005029385,3733700.0
911,0.017259978425026967,0.09220636663007684,0.1056701030927835,0.014814814814814815,35.239099281100664,36.28594678312787,29.22166475092948,3606000.0
900,0.013157894736842105,0.0044444444444444444,0.005235602094240838,0.0,29.446877113755633,29.71381772643335,27.947298966066093,4965800.0
855,0.012702078521939953,0.05730994152046784,0.06577181208053691,0.0,30.7543164724742,31.263810860328867,27.303649936549412,3529600.0
888,0.01878453038674033,0.08896396396396396,0.10469798657718121,0.006993006993006993,34.47131575174617,35.59806031741911,28.601212944568957,3252000.0
960,0.010309278350515464,0.029166666666666667,0.0345252774352651,0.0,30.186253765792777,30.639087322673596,27.721501989750188,4974600.0
921,0.010741138560687433,0.009771986970684038,0.011936339522546418,0.0,30.1735893686111,30.632906345235195,28.099786971158576,5322500.0
929,0.006417112299465241,0.08396124865446716,0.09762202753441802,0.0,33.7873997575836,34.726402995443614,28.016141395659368,3800100.0
913,0.012972972972972972,0.03285870755750274,0.0395778364116095,0.0,30.35094548623254,30.787438239072905,28.216355120729315,4655700.0
881,0.01122334455667789,0.0510783200908059,0.06064690026954178,0.0,32.54105802550434,33.40408239112126,27.934122203290297,3975000.0
873,0.012443438914027148,0.049255441008018326,0.05890603085553997,0.00625,32.03861750806204,32.81539868132028,28.57708640473003,4398700.0
941,0.017745302713987474,0.08289054197662062,0.0982367758186398,0.0,34.44011293924205,35.54754116818353,28.458493797884646,4121300.0
921,0.014973262032085561,0.1237785016286645,0.14690721649484537,0.0,38.38589560117445,40.131726460790965,29.04269044901985,3158700.0
921,0.022292993630573247,0.1791530944625407,0.21181001283697048,0.0,48.159118835478274,51.71790028617958,28.63594453902531,1996700.0
866,0.01141552511415525,0.06581986143187067,0.07516778523489932,0.008264462809917356,33.09481381735595,33.73491363468896,29.153703371793227,3598300.0
969,0.014242115971515769,0.14654282765737875,0.16906474820143885,0.007407407407407408,37.42965660703731,38.55173881218489,30.497682095236694,2689000.0
948,0.016597510373443983,0.16666666666666666,0.19578686493184635,0.0,45.65752995113903,48.5963006269405,28.837757359849824,2267900.0
879,0.010135135135135136,0.04550625711035267,0.05319148936170213,0.0,30.342740431152603,30.850673655885764,27.33513582485861,3863900.0
914,0.018259935553168637,0.0525164113785558,0.06161745827984596,0.0,31.81453636398934,32.16325351771841,29.802309232471213,4477600.0
864,0.011441647597254004,0.01273148148148148,0.014804845222072678,0.0,28.187986141346578,28.354440637342012,27.165872996515088,4374000.0
900,0.01098901098901099,0.14333333333333334,0.17063492063492064,0.0,35.77475381434521,37.213728754329104,28.220135379429745,2652700.0
905,0.01737242128121607,0.05414364640883978,0.06405228758169934,0.0,31.80856579735218,32.5114303921931,27.96791283268574,4183800.0
947,0.016614745586708203,0.1341077085533263,0.15717821782178218,0.0,42.08249763381766,44.47254292797715,28.189284700861712,2946200.0
877,0.02011173184357542,0.028506271379703536,0.03382949932341001,0.0,30.00497358917635,30.321078701684456,28.312207805527812,4124600.0
909,0.006557377049180328,0.06820682068206821,0.07911802853437094,0.007246376811594203,33.07100983139798,33.92987791309978,28.27255120102048,3910400.0
927,0.01592356687898089,0.07335490830636461,0.08531994981179424,0.0,33.434159290538155,34.224919243081274,28.586192504562256,3820700.0
891,0.013289036544850499,0.07744107744107744,0.09055118110236221,0.0,32.856577610671046,33.79514575436418,27.312477413041833,3510500.0
896,0.014301430143014302,0.04241071428571429,0.05013192612137203,0.0,30.410235379306105,31.06163583094194,26.832253188436805,4138900.0
903,0.008781558726673985,0.005537098560354375,0.006613756613756613,0.0,28.976087458172263,29.306645285684954,27.276075773821287,5179400.0
870,0.005714285714285714,0.0034482758620689655,0.004081632653061225,0.0,28.179471051028955,28.392713253422368,27.018485726887043,4332300.0
836,0.007125890736342043,0.0,0.0,0.0,27.935882442668557,27.94934279689757,27.857106271197104,4429400.0
889,0.005592841163310962,0.06074240719910011,0.06958762886597938,0.0,31.11091059014232,31.599530275848792,27.75543381042354,3850000.0
953,0.015495867768595042,0.155299055613851,0.1796116504854369,0.0,39.02415304223114,40.539658983750236,29.343711989426964,2534100.0
925,0.011752136752136752,0.0681081081081081,0.08015267175572519,0.0,31.6494728980276,32.259943214027224,28.1974608953247,3867700.0
938,0.014705882352941176,0.03091684434968017,0.03495630461922597,0.0072992700729927005,31.026478365556947,31.500661758407386,28.254063054073725,5209200.0
886,0.020994475138121547,0.1399548532731377,0.16442048517520216,0.013888888888888888,38.73778706505671,40.628668886630834,28.994493234445624,2428900.0
957,0.010341261633919338,0.022988505747126436,0.026570048309178744,0.0,29.75414987114731,29.96216236213892,28.41899992896857,5048800.0
974,0.0030706243602865915,0.09034907597535935,0.10757946210268948,0.0,34.71202996566155,35.91760076094057,28.39051130836511,4315900.0
867,0.017006802721088437,0.04498269896193772,0.05227882037533512,0.0,30.544843510469303,30.88443155506943,28.45118498756273,3813000.0
936,0.011615628299894404,0.11965811965811966,0.13861386138613863,0.0,35.4324814300256,36.5855671408278,28.15362788058672,3229300.0
920,0.014989293361884369,0.1858695652173913,0.20912547528517111,0.04580152671755725,47.55831266963403,50.291038244989196,31.099377715777273,1844200.0
844,0.02088167053364269,0.034360189573459717,0.036414565826330535,0.023076923076923078,30.538846431157257,30.74300805374986,29.417527980917896,3955300.0
943,0.016684045881126174,0.09331919406150584,0.1095890410958904,0.0,34.05111974190724,35.11030384084484,27.97594237442939,3658100.0
909,0.00980392156862745,0.0858085808580858,0.1,0.0,32.8539988542405,33.68631611738519,27.82138284452841,3419400.0
917,0.011853448275862068,0.1406761177753544,0.16389244558258642,0.007352941176470588,38.95773695522811,40.671840045412004,29.114247885863264,2657500.0
874,0.014656144306651634,0.06636155606407322,0.07827260458839407,0.0,32.289252351064974,32.96314277265225,28.534720002221615,3439600.0
891,0.016556291390728478,0.006734006734006734,0.007772020725388601,0.0,29.597190492928508,29.78938371066069,28.350357181254154,5182900.0
973,0.013184584178498986,0.10585817060637205,0.12089201877934272,0.0,38.27194956938149,39.63769819619774,28.655273287997687,3994700.0
886,0.011160714285714286,0.08013544018058691,0.09305373525557012,0.0,33.14409443685007,33.97932647032366,27.962939627578937,3482900.0
900,0.021739130434782608,0.025555555555555557,0.030223390275952694,0.0,30.69133931231949,31.243261824323636,27.669662825735653,4859200.0
874,0.010192525481313703,0.0,0.0,0.0,27.527505394507198,27.483458302025944,27.806963838400844,5198800.0
877,0.012387387387387387,0.07639680729760548,0.09041835357624832,0.0,33.62895424787682,34.748424182187925,27.529489385196484,3303500.0
936,0.015772870662460567,0.05128205128205128,0.06091370558375635,0.0,32.0477897781863,32.60309221268392,29.091179518834107,4382800.0
966,0.017293997965412006,0.12732919254658384,0.14969325153374233,0.006622516556291391,49.776386349403964,53.508818084704245,29.6311422151673,3346200.0
829,0.004801920768307323,0.012062726176115802,0.014326647564469915,0.0,29.2594455697156,29.451433194401734,28.2364886076475,4354200.0
911,0.017259978425026967,0.09001097694840834,0.10472541507024266,0.0,33.62638566894161,34.406104961986436,28.856696556018946,3299700.0
942,0.017726798748696558,0.055201698513800426,0.06582278481012659,0.0,31.7028452739249,32.41388661379907,28.007301467999934,4500000.0
886,0.016648168701442843,0.030474040632054177,0.03483870967741935,0.0,30.350881643414837,30.643908114407484,28.30497610270037,4342900.0
926,0.016985138004246284,0.07451403887688984,0.08891752577319588,0.0,34.74073367936878,36.010907197098206,28.1697026809819,4187300.0
888,0.014428412874583796,0.16554054054054054,0.19215686274509805,0.0,38.74070100140648,40.30546593068915,29.008626441233723,1940900.0
896,0.012127894156560088,0.08035714285714286,0.09536423841059603,0.0,33.18483674299342,34.14133350015893,28.06316970994411,3720700.0
884,0.007856341189674524,0.00904977375565611,0.010526315789473684,0.0,29.54369513568888,29.64898302029666,28.89838229454437,4341700.0
920,0.011815252416756176,0.057608695652173914,0.06751592356687898,0.0,31.988539404418276,32.620051651616926,28.316412633670566,3903400.0
898,0.00663716814159292,0.060133630289532294,0.0703125,0.0,31.8767095694489,32.400390052188364,28.78296640988033,4309000.0
918,0.010775862068965518,0.016339869281045753,0.01913265306122449,0.0,30.675978674813823,31.1344893813249,27.993348869554975,4896200.0
946,0.013555787278415016,0.016913319238900635,0.02,0.0,29.997535693985988,30.333585743711502,28.156165558503737,5189600.0
921,0.010741138560687433,0.08251900108577633,0.0978120978120978,0.0,34.00063563282664,35.12292665953486,27.94494030121354,3782500.0
878,0.0167973124300112,0.08314350797266515,0.095112285336856,0.008264462809917356,35.191752700505546,36.034316179417836,29.920508456401404,3509200.0
908,0.014115092290988056,0.05616740088105727,0.06606217616580311,0.0,31.786211348675046,32.357140039827236,28.545351425369965,4210300.0
942,0.00946372239747634,0.04883227176220807,0.05721393034825871,0.0,30.937739340125002,31.40031925468476,28.242708533559426,4708100.0
942,0.011542497376705142,0.1475583864118896,0.17506297229219145,0.0,35.46128342585287,36.83089313790733,28.113512403074182,2917100.0
935,0.009533898305084746,0.08342245989304813,0.09848484848484848,0.0,33.0590154664706,33.95801133496861,28.07996142555854,4093500.0
891,0.019801980198019802,0.12570145903479238,0.15114709851551958,0.0,34.330398599627614,35.62625632097969,27.928861456148347,2630800.0
918,0.017130620985010708,0.0664488017429194,0.07850707850707851,0.0,32.006659177731244,32.7728179736853,27.784635174495037,3896800.0
887,0.010044642857142858,0.13979706877113868,0.158311345646438,0.031007751937984496,42.65709498459504,44.78571540356979,30.14938740643335,2328200.0
891,0.013289036544850499,0.12570145903479238,0.1471747700394218,0.0,38.39248585903156,40.12778809382984,28.23429354609695,2846900.0
930,0.009584664536741214,0.09247311827956989,0.10955414012738854,0.0,37.74289011043521,39.552660579588874,27.945167225706747,3793200.0
910,0.010869565217391304,0.08461538461538462,0.10187667560321716,0.006097560975609756,33.48193748709119,34.67948033188788,28.034577961369628,3579300.0
949,0.007322175732217573,0.1053740779768177,0.12315270935960591,0.0,33.580717133135835,34.63837999700321,27.311941618826996,3690700.0
948,0.010438413361169102,0.046413502109704644,0.05459057071960298,0.0,31.917439886306305,32.48800380548976,28.67888693657487,4649800.0
978,0.010121457489878543,0.1329243353783231,0.15945611866501855,0.005917159763313609,37.87188991112727,39.88480812278193,28.236086164212324,3386300.0
889,0.002244668911335578,0.02924634420697413,0.03398692810457516,0.0,29.437777295409564,29.8348010636349,26.988396789825842,4202000.0
909,0.015167930660888408,0.014301430143014302,0.016581632653061226,0.0,28.48291514227312,28.637283566212194,27.514716387327255,4815600.0
888,0.013333333333333334,0.0045045045045045045,0.00517464424320828,0.0,28.75310120285036,28.955181155401025,27.394772478314163,4638200.0
952,0.014492753623188406,0.045168067226890755,0.052825552825552825,0.0,32.16245769840933,32.73258182220982,28.799551634832532,4907300.0
916,0.00972972972972973,0.010917030567685589,0.012706480304955527,0.0,28.588273492069515,28.76965868957579,27.481683178600996,4946800.0
860,0.019384264538198404,0.0034883720930232558,0.0040595399188092015,0.0,28.40813990814482,28.419958317490256,28.335959705613586,4336200.0
924,0.02014846235418876,0.06385281385281386,0.07496823379923762,0.0,32.64837261574945,33.47855620923791,27.87936175388515,4018700.0
889,0.011123470522803115,0.10573678290213723,0.12450331125827814,0.0,35.24498351546427,36.55268806029951,27.87694671434034,3126600.0
883,0.007865168539325843,0.057757644394110984,0.06438896189224705,0.01639344262295082,32.131025735762506,32.55866496694952,29.463538400243472,3854800.0
939,0.01053740779768177,0.19808306709265175,0.22878228782287824,0.0,42.738743264654,44.869432369470864,28.990725469288094,1679000.0
863,0.01820250284414107,0.04055619930475087,0.047619047619047616,0.0,29.977934031026276,30.35128664733123,27.834073304587662,4027700.0
933,0.012698412698412698,0.10718113612004287,0.12804097311139565,0.0,35.10486201943838,36.40184648326067,28.440751057298836,3238900.0
921,0.008611410118406888,0.07926167209554831,0.09536423841059603,0.006024096385542169,32.49791893687817,33.32973093929955,28.714677600564066,3769000.0
918,0.008639308855291577,0.06100217864923747,0.06982543640897755,0.0,31.348553029787034,31.815363298962623,28.121123410142015,4145500.0
912,0.017241379310344827,0.10964912280701754,0.1310615989515072,0.0,39.49382914399121,41.59034009877982,28.758004590275092,3409600.0
998,0.015779092702169626,0.10821643286573146,0.12857142857142856,0.0,37.15411347310978,38.88714642096986,27.940520585752324,3862500.0
926,0.011739594450373533,0.1306695464362851,0.145679012345679,0.02586206896551724,36.77835744508476,37.77529161857618,29.817006750877383,2702000.0
868,0.012514220705346985,0.03686635944700461,0.04306864064602961,0.0,29.948485290743516,30.311991669364215,27.787803376222072,4372400.0
900,0.013157894736842105,0.044444444444444446,0.05235602094240838,0.0,30.92836417241602,31.399696427361096,28.280585916695124,4524800.0
893,0.0077777777777777776,0.012318029115341545,0.014588859416445624,0.0,28.55822061581088,28.69738169328369,27.803346857433173,4567100.0
905,0.008762322015334063,0.016574585635359115,0.020053475935828877,0.0,28.487098293110986,28.699570620538445,27.474809752246376,4900100.0
839,0.01756440281030445,0.0,0.0,0.0,27.52284777011634,27.493870150005932,27.683809394323333,4387700.0
843,0.018626309662398137,0.10320284697508897,0.11748251748251748,0.0234375,36.183894666579924,37.39365879395742,29.42622786130714,2737000.0
901,0.015300546448087432,0.05549389567147614,0.06587615283267458,0.0,31.41108443269205,32.03258187768699,28.08913682176839,3991700.0
957,0.014418125643666324,0.19122257053291536,0.22262773722627738,0.0,49.39424345396631,52.66161911769975,29.499556079233823,1714600.0
880,0.011235955056179775,0.1159090909090909,0.13746630727762804,0.0,36.05601436621486,37.42388572809972,28.701227768254217,2927800.0
907,0.009825327510917031,0.004410143329658214,0.005115089514066497,0.0,28.135343742651354,28.170038242285635,27.918294952939295,5214900.0
938,0.008456659619450317,0.011727078891257996,0.013924050632911392,0.0,29.97157288175617,30.27386039158767,28.358011173871805,5326400.0
951,0.01958762886597938,0.03785488958990536,0.045627376425855515,0.0,30.772096743762848,31.330986060865147,28.050098773431284,4804800.0
956,0.01443298969072165,0.036610878661087864,0.04315659679408138,0.0,29.470517415622744,29.74826073669028,27.917070288824313,4922700.0
965,0.02129817444219067,0.07461139896373056,0.08921933085501858,0.0,34.88236145006819,36.00002554735031,29.173785965848737,4362700.0
958,0.009307135470527405,0.12004175365344467,0.14007308160779536,0.0,38.592773771387186,40.20594421082249,28.92552610148653,3304600.0
974,0.021105527638190954,0.09240246406570841,0.1070154577883472,0.0,33.35776596250322,34.14866761201737,28.356651020838548,3915400.0
923,0.01703940362087327,0.10075839653304441,0.1181702668360864,0.0,34.02355019142888,35.02127633774695,28.249943741779514,3460700.0
857,0.011534025374855825,0.10268378063010501,0.11891891891891893,0.0,33.62119073273197,34.50893830999323,28.006376996207788,2687700.0
890,0.01220865704772475,0.04157303370786517,0.048748353096179184,0.0,30.507606872660475,30.918329976441363,28.127921103426186,4382900.0
957,0.009316770186335404,0.07210031347962383,0.0853960396039604,0.0,32.74743978501112,33.400226716881505,29.20749454372738,4341300.0
892,0.01327433628318584,0.04484304932735426,0.050913838120104436,0.007936507936507936,31.478703947232862,31.943811555291077,28.65114499665676,3989700.0
927,0.01487778958554729,0.042071197411003236,0.04779874213836478,0.007575757575757576,30.799683871148453,31.268803521641416,27.97430415795219,4367400.0
929,0.012752391073326248,0.15069967707212056,0.17076167076167076,0.008695652173913044,38.803346879592354,40.28443213838167,28.31983904781407,2509900.0
938,0.010548523206751054,0.10021321961620469,0.1172069825436409,0.0,37.523105122232764,39.12239246188138,28.09201360459902,3496900.0
862,0.00805523590333717,0.0,0.0,0.0,27.868669645033396,28.046693979028692,26.875266682051993,4979400.0
923,0.013888888888888888,0.06608884073672806,0.07942708333333333,0.0,32.496025713108345,33.51936396502335,27.425549729426265,4260000.0
877,0.021205357142857144,0.039908779931584946,0.04691689008042895,0.0,30.163616138824235,30.658672145121407,27.34444224036856,3989300.0
883,0.007865168539325843,0.19026047565118911,0.22857142857142856,0.0,40.67564541059951,43.04203903934492,28.923622997573272,1559900.0
858,0.002325581395348837,0.10023310023310024,0.11977715877437325,0.0,34.79755959786854,35.994702321204926,28.657927631043393,2723600.0
879,0.012359550561797753,0.06484641638225255,0.07579787234042554,0.0,31.33285214398522,31.927994810947894,27.808857769529098,3705300.0
874,0.015765765765765764,0.032036613272311214,0.038461538461538464,0.0,30.607116849736688,31.107181116321275,28.113645712246424,4287100.0
947,0.011482254697286013,0.042238648363252376,0.04956629491945477,0.0,30.99537752847851,31.503456799241803,28.06666344629297,4868000.0
909,0.020474137931034482,0.04950495049504951,0.05821474773609314,0.0,30.765393360652055,31.18975238074234,28.353411577344758,4272100.0
909,0.016233766233766232,0.1111111111111111,0.1348464619492657,0.0,41.50327608680556,44.2645296050478,28.577158054534085,3422400.0
924,0.013874066168623266,0.07467532467532467,0.08778625954198473,0.0,32.56402323157859,33.330083664841126,28.20080945951802,3799400.0
905,0.01950162513542795,0.11933701657458563,0.1372299872935197,0.0,36.88665067033446,38.089689869937644,28.862990923828452,2877200.0
937,0.012644889357218124,0.10245464247598719,0.12075471698113208,0.0,36.13212100504315,37.49618122602979,28.495304979096808,3727500.0
931,0.012725344644750796,0.03759398496240601,0.043914680050188205,0.0,30.622173429917375,31.082288431821034,27.88551927680381,4660600.0
944,0.00944386149003148,0.09639830508474577,0.11206896551724138,0.0,37.824515035379605,39.25060117358963,29.05192454881489,3692400.0
939,0.014690451206715634,0.07348242811501597,0.0853960396039604,0.0,32.70415489258235,33.47919993612326,27.92372439501706,3797100.0
838,0.012956419316843345,0.06324582338902147,0.07310344827586207,0.0,31.51084281207054,31.910879892765255,28.944233223542497,3285300.0
895,0.012141280353200883,0.10726256983240223,0.1256544502617801,0.0,38.101028617650826,39.70414112752686,28.75157856005322,2789000.0
968,0.016260162601626018,0.06818181818181818,0.08058608058608059,0.0,32.65023035462703,33.490850717117404,28.029639234629574,4272700.0
959,0.010319917440660475,0.06569343065693431,0.07664233576642336,0.0,31.41221548840564,32.093139113532,27.326673737647482,4861200.0
922,0.014957264957264958,0.09327548806941431,0.11068211068211069,0.0,34.11986849412122,35.25724804299002,28.025082911562215,3437300.0
899,0.019629225736095966,0.03670745272525028,0.04285714285714286,0.0,30.07672821226486,30.40712789287064,28.104575079966803,4186900.0
935,0.010582010582010581,0.0074866310160427805,0.009067357512953367,0.0,29.260906021583253,29.511808377253086,28.072583208226764,5592000.0
924,0.013874066168623266,0.0021645021645021645,0.0025348542458808617,0.0,29.574610894638305,29.80572500899977,28.22387729292575,5227400.0
886,0.02207505518763797,0.09593679458239278,0.11318242343541944,0.0,33.345252844530734,34.17205236832684,28.745797715857606,2992300.0
896,0.01646542261251372,0.0,0.0,0.0,28.77352236959583,29.063665420980175,27.179838072861514,4820300.0
875,0.015748031496062992,0.04228571428571429,0.05013550135501355,0.0,30.615101479904197,30.956397023125604,28.776589721529053,4330500.0
895,0.006659267480577136,0.11620111731843576,0.13384813384813385,0.0,35.5154359618286,36.63637747219266,28.134321101210965,3061600.0
928,0.008547008547008548,0.1540948275862069,0.18427835051546393,0.0,36.58238347191839,38.11907748669218,28.737156133336452,2066500.0
926,0.016985138004246284,0.04427645788336933,0.05283505154639175,0.0,31.773941236352467,32.46562983057286,28.195605575585663,4491800.0
954,0.008316008316008316,0.06708595387840671,0.08,0.0,32.975278814992876,33.80899247702619,28.644298752482197,4412200.0
913,0.01933404940923738,0.07447973713033954,0.08629441624365482,0.0,31.702689119981002,32.354725449790706,27.592252096860616,3493900.0
945,0.009433962264150943,0.021164021164021163,0.02466091245376079,0.0,29.613430337531153,29.869388233374416,28.0643120276141,4926500.0
890,0.013303769401330377,0.016853932584269662,0.020134228187919462,0.0,28.984752928501493,29.20090437984928,27.87418167847322,4436600.0
900,0.018538713195201745,0.0811111111111111,0.09431524547803617,0.0,31.962254653172963,32.60290725721461,28.026817228345706,3594900.0
876,0.020134228187919462,0.0228310502283105,0.026455026455026454,0.0,30.65239214256221,31.26793011738566,26.77450290117452,3931400.0
